id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,popularity_group
1049054,Swarm,0.0,0,Released,2022-08-30,0,14,False,,0,,,en,schwarm,"Sparrows, robins and great tits have a relatively limited range, but it is not inconceivable that they will soon have to start migrating over long distances. Climate change is transforming the landscapes where they usually settle into uninhabitable, barren plains.",0.6,,,"Animation, Documentary",,Germany,,0-2
163336,Ten Second Film,4.875,8,Released,1965-01-01,0,1,False,,0,,tt0131060,en,Ten Second Film,"An advertisement for the New York Film Festival which the Festival rejected as being ""too fast""",0.831,,,Animation,,United States of America,,0-2
577902,Lost in Space,0.0,0,Released,1973-09-08,0,60,False,/AeC9855R1HeQbNJFJdlR2zjhPU4.jpg,0,,tt0504350,en,Lost in Space,"An animated version of the much loved 1960's TV series. This time the Jupiter 2 is a space shuttle on its way from Earth to Saturn, commanded by Commander Craig Robinson and crewed by Robon the robot. The passengers are Linc Robinson, Craig's brother, Geologist Deanna Carmichael and Professor of Biology, Dr. Zachary Smith, who is not a stowaway this time. During the flight they are caught in a meteor storm sending them through a space warp, causing them to be ""lost in space"". Nearing an inhabited planet they come under attack forcing them to make a crash landing where they find two alien races, but are they friendly?",1.124,/5hfjT3ws62Drk3x2SNC3kbVsJa1.jpg,,"Animation, Science Fiction",,,,0-2
1054356,OvO,0.0,0,Released,2022-11-24,0,6,False,,0,,,en,OvO,An exploration of entering and leaving consciousness from the perspective of non-human bodies trapped in everlasting cycles of abuse.,0.6,/srWcLsYmPhi3sdnfY9l852uChum.jpg,,Animation,,,,0-2
1134380,Snowfall,0.0,0,Released,2022-05-27,0,1,False,,0,,,en,Snowfall,"On the day of the first snow, Sophia arrives in an unfamiliar place. She's feeling anxious and desolated but happiness awaits her inside a rusty old box.",1.263,/vLJWXfxxfs7nsOiVMMQr2SSe7fK.jpg,,Animation,,United Kingdom,,0-2
803816,Shaul And Ivan,0.0,0,Released,2019-07-27,0,9,False,,0,,tt11109596,de,Shaul und Iwan,"In a small village, Shaul sings while Ivan dances happily around a table with other villagers. A moment of joy they will not forget anytime soon. – Based on a story of the collected ‘Tales of the Hasidim’ by Martin Buber.",0.6,,,Animation,,Austria,German,0-2
230335,HELL/?????,0.0,0,Released,2009-04-03,0,1,False,,0,,,en,HELL/?????,A David O'Reilly short film.,0.6,,,Animation,,,,0-2
218558,Подземный переход,0.0,0,Released,1984-03-10,0,16,False,,0,,,ru,Подземный переход,,0.6,,,"Animation, Family",,,Russian,0-2
84749,Deputy Droopy,6.429,28,Released,1955-10-28,0,7,False,/bX5wUnyyq6JJum6QS9MI6HyZeYm.jpg,0,,tt0047981,en,Deputy Droopy,"Two outlaws are trying to steal a shipment of gold being guarded by Deputy Droopy, and have to keep quiet to avoid alerting the sheriff.",3.977,/x1lGE9vu3uJu9C4tOqEFIzHkP89.jpg,,"Animation, Comedy, Family",MGM Cartoon Studio,United States of America,English,3-5
386367,Henry 9 'til 5,10.0,1,Released,1970-01-01,0,6,False,,0,,tt0215839,en,Henry 9 'til 5,A boring commuter fantasises about his sex life; when he gets home he is too exhausted to make love to his sexy wife.,0.6,/v3b78Huj8pknZgJOdFYcIEESLA8.jpg,,"Comedy, Animation",Bob Godfrey Films,United Kingdom,English,0-2
236557,The Tangled Angler,0.0,0,Released,1941-12-25,0,7,False,,0,,tt0149235,en,The Tangled Angler,A pelican fisherman tangles with a wise-cracking fish.,0.6,,,Animation,,,,0-2
881928,Orpheus and Eurydice,0.0,0,Released,1984-05-01,0,6,False,,0,,tt0245336,en,Orpheus and Eurydice,"This work is a retelling of the myth of Orpheus and Eurydice in the style of a Greek vase. When his wife Eurydice dies, Orpheus descends into Hell and by charming the gods of the Underworld with his singing wins Eurydice back, only to lose her again at the threshold of the Overworld'.",0.6,/5Gsid5UW1wTBXwhTqM4Mm7Cb33U.jpg,,Animation,"Channel 4 Television, Persistent Vision Animation, The Scottish Film Production Fund",United Kingdom,No Language,0-2
402831,Le Grand Content,0.0,0,Released,2006-06-19,0,4,False,,0,,,en,Le Grand Content,A statistical analysis of your life,0.6,,,Animation,,France,,0-2
230666,Naughty Neighbors,5.7,3,Released,1939-10-06,0,7,False,/zXQ6XdIhOPOVhnDrbFXAKeOAjXu.jpg,0,,tt0031713,en,Naughty Neighbors,"Petunia Pig and Porky Pig, each from two families, declare peace between their respective families, the Martins and the McCoys, who have been violently feuding all this time. The happy disposition doesn't last long, and soon the Martins and McCoys are fighting again.",1.195,/you3T9LkP49R3FO26uFQSXB3WFp.jpg,,Animation,Leon Schlesinger Productions,United States of America,English,0-2
1210260,Promesses,0.0,0,Released,,0,8,False,,0,https://www.aaaproduction.fr/title-item/promesses/,,en,Promesses,An 8-minute satire on politics featuring the first French presidential election campaign broadcasts from 1965 and The Shadoks.,0.0,,,Animation,,,French,0-2
1047328,Ba-Lam,0.0,0,Released,2015-01-01,0,0,False,,0,,,fr,Ba-Lam,,0.6,,,Animation,,,,0-2
893269,Would Have,0.0,0,Released,2021-04-29,0,4,False,,0,,tt14905714,en,Would Have,"A soldier, in a dire situation, receives help from an unexpected source.",0.6,/cIKPM22yXk37TKSoxDvEYfKcYxq.jpg,,Animation,,,,0-2
46034,WordWorld: Lucky Duck,5.0,2,Released,2008-04-08,0,66,False,,0,http://www.wordworld.com,,en,WordWorld: Lucky Duck,"Radio Read-a-Thon: Duck asks Frog to read his favorite book on Ant s radio station but what happens when Frog's tongue gets tangled? Duck's First Sleepover Party: Duck attends his first WordFriend sleepover party and discovers a B-E-D can be just as comfy as a nest. Pig's big Moonlight Feast: When Pig is too sick to cook a special feast, Duck and Dog help out-and almost ruin the meal in the process! Through rhythm, Duck learns that a quick change of a letter can turn a fiasco into a feast. V is for Vacation: Duck goes on a wild goose chase to learn what letter he needs to take him to his winter vacation.",0.652,/toKw2oZNJpLEIdykJpoT7JE1YEj.jpg,,"Animation, Family",,United States of America,English,0-2
390112,Strike Witches: Operation Victory Arrow Vol.3 - The Bridge of Arnhem,0.0,0,Released,2015-05-02,0,26,False,,0,,,ja,ストライクウィッチーズ Operation Victory Arrow Vol.3 - アルンヘムの橋,Operation Victory Arrow is set in the period between the end of Operation Mars in the second television series and the 2012 Strike Witches movie. The three 30-minute short stories depict the lives of the members who returned to their respective homes.,0.652,,,"Action, Animation",,Japan,Japanese,0-2
548781,How Unexpected,0.0,0,Released,2014-08-11,0,2,False,/o1m98xYZnpvnfIQXxWrH9RJp8ki.jpg,0,,,en,How Unexpected,Every day the girl at the bus stop is somehow more prepared for the day then you.,0.6,/cfBWTya3PbmpIA5GRia8nYycABB.jpg,,"Animation, Comedy, Romance",,,No Language,0-2
736291,Carbon Dust,0.0,0,Released,2021-10-21,0,11,False,,0,,,en,Carbon Dust,"Living things are interconnected through their underlying carbon based structure. ""Carbon Dust"" symbolizes the elemental commonality between living things and nonliving organic material. They share the same basic carbon component. The film goes from formless microcosmic enlargements of dust, navigating the multitudes of life through time, to macrocosmic source-returning star-travel. The cycle of life is depicted from cosmic birth to cosmic return.",0.6,/8tYO81o3sKEZbDHXxkDPSsov4lv.jpg,,Animation,,,,0-2
621335,The Diver,7.0,1,Released,2019-03-14,0,4,False,,0,,,ru,Ныряльщица,"A professional water jumper, exhausted by active training, refuses to jump and goes to a massage session.",0.6,/6V7i0tm38hzbR04kyu2xKkle3G8.jpg,,Animation,,"Russia, France","French, Russian",0-2
236956,Mess Production,0.0,0,Released,1945-08-23,0,7,False,,0,,tt0151543,en,Mess Production,"Olive Oyl, a regular Rosie the Riveter, receives a blow to the head from a swinging grappling hook, sending her into a sleepwalking state. Popeye and Bluto, two rival factory workers, fight each other for privilege of saving her life.",0.642,/eVZwOaqKCIjiXoDfVkcTWZ5ZLMT.jpg,,Animation,Famous Studios,United States of America,English,0-2
1086380,KURIPURI・KURIPURA,0.0,0,Released,2008-01-01,0,6,False,,0,,,ja,クリプリ＊クリプラ,A short film by Taku Furukawa.,0.6,/cOfi7cpfmARLvrtOWxRuMSap8TZ.jpg,,Animation,,Japan,Japanese,0-2
529122,The Night of the Naporitan,0.0,0,Released,2014-01-01,0,6,False,,0,,tt5923182,ja,ナポリタンの夜,"Neither Japanese, nor Italian, nor American cuisine, Naporitan Spaghetti sets off on a journey as an itinerant wanderer. The tragic story of Spaghetti who never learned to love others.",0.6,/n5h4qHczzWFE0g2MiaukWcTrKeq.jpg,,"Animation, Horror",,Japan,Japanese,0-2
1041202,Howl by Gogol,0.0,0,Released,2022-10-27,0,3,False,,0,,,ru,Вой по Гоголю,"A strange company on the border of worlds is met by dogs. The dogs, appeased with treats, let the travelers pass to the other side, seeing them off with their howling.",0.6,,,Animation,,,,0-2
378833,Sicque! Sicque! Sicque!,7.0,1,Released,1966-09-23,0,7,False,/6Lg5IeSPKXuV6BISv2glwmd5csI.jpg,0,,tt0060976,en,Sicque! Sicque! Sicque!,"During an investigation at the Château de Vincennes, Sergeant Deux Deux clumsily drinks a swig of the formula of a mad scientist and therefore transforms as Mr. Hyde, in routines, goes torturing the Inspector.",0.6,/vSrZbe6tpR6wEJuN0xCDVQZRRgl.jpg,,Animation,DePatie-Freleng Enterprises,United States of America,,0-2
833461,Utopia,0.0,0,Released,1973-05-13,0,9,False,,0,,,sh,Utopija,"Location: a lonely house, crowded with everyday things and one man. Objects live their lives; they rejoice harmlessly, they love, they suffer, but above all they enjoy their own liberation from the chains of objectivity, from the restraint of functionality. They childishly surrender to the frenzy of action, to the motion of movement. New beings, mutants of civilization. Objects seen differently.",0.6,,,Animation,Zagreb Film,Yugoslavia,No Language,0-2
448694,Чудо мельница,0.0,0,Released,1950-03-24,0,0,False,,0,,,ru,Чудо мельница,,0.6,/qMC9kcR31YlE0y9Wmgj6yeaMBdD.jpg,,Animation,Soyuzmultfilm,Soviet Union,,0-2
213731,The History of the World Episode 16: The Invention of Writing and Its Destruction,5.2,5,Released,1994-08-11,0,9,False,/4gAhhtosxv82khQo7aPFRjw4Oim.jpg,0,,tt0110152,en,The History of the World Episode 16: The Invention of Writing and Its Destruction,Animator Phil Mulloy follows a simple maxim in hypothesizing the origins of writing: the crudest explanation is most likely the correct one.,0.6,,,Animation,,,,0-2
438926,Почти невыдуманная история,0.0,0,Released,1979-02-03,0,0,False,,0,,,ru,Почти невыдуманная история,,0.6,,,Animation,,,,0-2
247035,A Short Love Story in Stop Motion,6.0,8,Released,2008-04-08,0,3,False,,0,,tt2104840,en,A Short Love Story in Stop Motion,Short film by director Carlos Lascano.,0.6,/6pNZbA9zv0OSaE8SpiAGcNfygUB.jpg,,"Animation, Romance",,Argentina,No Language,0-2
940543,LEGO Marvel Avengers: Time Twisted,4.0,3,Released,2022-01-17,0,22,False,/fYVwmnRDCGQIpKA0QpzIEkczSes.jpg,0,,tt16531868,en,LEGO Marvel Avengers: Time Twisted,"When Thanos steals the quantum tunnel, the Avengers embark on a mission to stop him from changing history.",2.655,/7nA9AjJ8iZvbBPsFPC2FNoFj568.jpg,,"Family, Animation, Action, Adventure",LEGO,United States of America,German,3-5
932471,Aftertaste,0.0,0,Canceled,,0,0,False,,0,,,en,Aftertaste,Pepsiman Is a washed up actor and drug addict. His life falls apart even more when he is charged for manslaughter...,0.6,/i6IcmE2xdz7YXEbfMGDm8Cn5j1t.jpg,everything has an expiration date...,"Crime, Animation, Comedy, Drama",,,,0-2
959310,Robots,0.0,0,Released,2022-03-30,0,1,False,,0,,,ru,Роботы,"No love, only death and robots — that's probably how you can describe the essence of the game. Therefore, the basis of the plot was the brutal fights of iron machines that found themselves on the sidelines of life. In the gloomy setting of the video, we reflected the underground world in which hatred, violence and complete anarchy rule.",0.6,,,Animation,,,,0-2
67503,Teachers are People,6.5,26,Released,1952-06-27,0,7,False,/AutEN2riNSUCiWWueVf2A0HoBR7.jpg,0,,tt0045222,en,Teachers are People,"As the narrator explains, educating children is one of the most important things today and the heroic man who takes on this role is ""the school teacher"" (Goofy, naturally). After taking role call, Goofy tries to teach the class but keeps having to deal with a mischievous trouble-maker named George who enjoys sneaking out of class to go fishing, eating the teacher's apple, squeaking chalk, making faces while teacher gives a geography lesson, and terrorizing the other students with his water pistol. In the end, George's mischief goes too far when he destroys the school with an exploding bomb and is forced to write ""I will not bomb the school again"" 100 times!",2.194,/8ttBuBpkPWvgyTWhNfNTwjbXnTT.jpg,,Animation,Walt Disney Productions,United States of America,English,3-5
890580,Extra-Terrestrial Boys & Girls: Part 2,8.0,1,Released,2022-02-11,0,90,False,/zElRCi2BaErInbLmJXkEU61BpSy.jpg,0,https://chikyugai.com/,,ja,地球外少年少女 後編,"In the year 2045, where the Internet and AI are commonplace even in space, and centers on a group of children stranded in space after a large-scale accident occurs in a space station. By using narrowband, social networking, and a drone that they can manipulate through smartphones and low-intelligence AI, they overcome many crises.",2.499,/p0cT5t0ciYzeQAzkML6AnybSkWk.jpg,,"Animation, Science Fiction","Production +h., avex pictures, Asmik Ace",Japan,Japanese,3-5
246213,Fiddle-de-dee,4.8,10,Released,1947-09-03,0,3,False,/6CA4MNzLzmBfCh0A3Hgas2Crng.jpg,0,,tt0039376,en,Fiddle-de-dee,"A film fantasy of dancing music and dancing color. Listen to the Mocking Bird played by an oldtime fiddler, brilliant patterns ripple, flow, flicker and blend. A Norman McLaren painting on film, translates sound into sight.",0.6,/z0eLOEcBr3GZ2zhCfcyVTSva0P2.jpg,"A film made without a camera, made by painting directly on the film.","Music, Animation",ONF | NFB,Canada,No Language,0-2
501802,My First Bible Library David and Friends,0.0,0,Released,2010-11-01,0,0,False,/7c3GKUatExvCMYo6YFXcjepoZJC.jpg,0,,,en,My First Bible Library David and Friends,Over 100 Bible stories and 100 bibles songs introduce children to the timeless cast of Bible Characters in a delightful new way…in WORD and SONG! My FIRST BIBLE LIBRARY is for ages 3-8 and contains all the GREAT bible stories,0.6,/g9Ueh5YjZvJmvagwXiTxlxusFy5.jpg,,"Animation, Family",,,,0-2
690994,Working Girls (short),0.0,0,Released,2020-04-06,0,1,False,/ciW5XS5TMVyL8tFfRfKZDCt3rHo.jpg,0,,,en,Working Girls (short),An Eternalism film.,0.6,/pjXgwFXmxzzQQD4I4T80MS7foOP.jpg,,"Documentary, Animation",,United States of America,No Language,0-2
911118,L'Amore Luce,0.0,0,Released,2023-06-02,0,6,False,,0,https://www.saywanay.com/l-amore-luce,,en,L'Amore Luce,A SCAD 2022 Senior Film about a little green girl exploring a pink moon and experiencing the wonders of space with a bright light.,0.749,/7u1vR5mc5xw0zjoEaXqUbh9Zvzw.jpg,A story about the exponential feeling of love.,"Animation, Romance",,,,0-2
943595,The Dragonflies,0.0,0,Released,2022-02-25,0,5,False,,0,,,fr,Les libellules,"In 1910, an English couple goes to their vacation mansion on the Normandy coast. The wife tries to maintain a love story, out of sight, with one of the maids. Their love transports them to a bucolic world far from the prejudices of society.",0.6,/uyfRKlmFU1KcKYngne9xtsdcJNT.jpg,,Animation,,Belgium,,0-2
233616,The Globe Trotters,0.0,0,Released,1927-12-01,0,0,False,,0,,tt0016925,en,The Globe Trotters,Our heroes Mutt 'n Jeff go on a round-the-world trek.,0.6,,,Animation,Bud Fisher Film Corporation,United States of America,,0-2
1027903,Eisen Flügel,0.0,0,In Production,,0,0,False,,0,https://eisen-flugel.com/,tt22248742,ja,アイゼンフリューゲル,"In a world where dragons rule the skies, mankind still dreams of flight, of someday dominating the heavens in their stead. Even in times of war, the passionate young pilot Karl Schuniz continues to chase his dreams, taking up his wings of steel - the revolutionary new aircraft, the Blitz Vogel - to challenge the Kaiser Drache, the fastest dragon that can fly at supersonic speeds.",2.356,/kYGKitjlukMEvnwddGgPjpHJkbR.jpg,,"Animation, Fantasy, Action","A-1 Pictures, Aniplex",Japan,Japanese,3-5
760176,Tangram School,0.0,0,Released,2019-05-02,0,6,False,,0,,,en,Tangram School,"A day in the life of a building. Busy people, curiosity and incomprehension.",0.6,/mWcPBD0HeresUMaoaJgltuK5Jn6.jpg,,Animation,,Hong Kong,,0-2
702094,4 North A,0.0,0,Released,2020-09-24,0,11,False,,0,,tt12974790,en,4 North A,"The story of a young woman facing her father’s death, remembering moments in life that help her make sense of it, and finding connection in unlikely places.",0.6,/indPPd94KxniD9JYbSdJnxvTfcE.jpg,,Animation,ONF | NFB,Canada,No Language,0-2
612799,Butt Detective the Movie,6.0,1,Released,2019-04-26,0,68,False,/kHgR2SnOqS19RlHDQ6xDUHlA097.jpg,0,,tt10579936,ja,映画　おしりたんてい　カレーなる　じけん,,1.741,/j1mycN0J0OXm4eGWi5LZ0khLkLp.jpg,,"Animation, Family, Mystery, Comedy",Toei Animation,Japan,Japanese,0-2
438706,Два медвежонка,0.0,0,Released,1977-02-02,0,0,False,,0,,,ru,Два медвежонка,,0.6,/ljGkUrlaAiEdCdvLPQxId7jq8Zk.jpg,,Animation,PermTelefilm,Soviet Union,Russian,0-2
1068558,The Giant Turnip,0.0,0,Released,1936-08-01,0,11,False,,0,,tt4871184,ru,Репка,"Animated adaptation of Russian folk tale ""Repka"" (""The Giant Turnip"").",0.6,/20Qrr5OQyIlmKZyiw3kjKMOT5kl.jpg,,Animation,Mosfilm,Soviet Union,Russian,0-2
79461,Katy Meets the Aliens,4.4,5,Released,1988-01-01,0,74,False,,0,,tt0095431,es,"Katy, Kiki y Koko","The story is about Katy, now grown up as a lovely butterfly, and her children, young twin caterpillars names Kiki and Koko, facing off against aliens who came to their forest searching for food which happens to be inhabitants of the forest. With the help of their friends, Katy, Kiki and Koko were able to defeat the alien X and save their forest and its inhabitants. The sequel to ""Katy the Caterpillar.""",0.6,/r2hHNL1jHfRSaHkP3sWSPNreF6u.jpg,,"Animation, Family","Televicine S.A. de C.V., Estudios Moro","Spain, Mexico",Spanish,0-2
589343,Buzzed,0.0,0,Released,2019-03-12,0,75,False,,0,,tt9013800,en,Buzzed,"Dive into the pond for a whole new adventure! All your favorite pond critters are back and this time they're dealing with a robotic toad that threatens to upstage Joe. When Joe gets stuck in a soda can, it's up to his friends to come together to help save him and their pond. Join the inhabitants of Pondemonium as they discover the most important thing in life, is love and friendship.",0.6,/mCqClCCuuCFzY97GRaNaQcrk4dK.jpg,,"Animation, Family","Fantawild Animation, WOWNow Entertainment",United States of America,English,0-2
936814,A Little Kingdom,0.0,0,Released,2015-09-01,0,7,False,/ybCAjxRva5Riv27MELU1RJwgRej.jpg,0,https://www.esma-3d.fr/en/films/a-little-kingdom/,tt9697908,en,A Little Kingdom,"This short tells the story of an early 20th century Indian family living in London England. The father of the family is expecting a visit from an old friend, who offers him and his family a great opportunity.",0.6,/lKTfgHolJU6PXSzwUOZ4rPOR55z.jpg,,"Fantasy, Animation",ESMA,France,English,0-2
62455,Bird Song,6.2,4,Released,2007-01-30,0,35,False,/mL3NgTtctXj0HzY4voU1mWEsk8I.jpg,0,http://www.toei-anim.co.jp/sp/ganime/torinouta/,tt2495264,ja,鳥の歌,"While sheltering from the rain, a boy meets a girl who gives him a feather, asking him to meet her again. But the next day, the boy can't find that place again. Half a century later he returns to the same city, still carrying the feather.",0.943,/qfezAZyYCzWIB2LWp5PQ7ZDtJj1.jpg,,Animation,Toei Animation,Japan,Japanese,0-2
198951,Doctor Aybolit,6.3,31,Released,1986-06-06,0,66,False,/hkgcTaoDNu6LnBGmtGBR6v0woRD.jpg,0,,tt0218940,ru,Доктор Айболит,A funny comedy about doctor Aybolit and his assistants and patients - all animals.,2.092,/A5SgsexwvAMed07n8hclAIxQnic.jpg,,"Animation, Comedy, Adventure, Family",Kyivnaukfilm,Soviet Union,Russian,3-5
778112,Casting,0.0,0,Released,1997-12-20,0,7,False,/ez8kDICv98RV6uHJtLmxP2j2Uh4.jpg,0,,tt0166525,it,Casting,"Guido Manuli reveals to us a secret tape from Disney's off-limits archive: the casting of characters for ""Snow White and the Seven Dwarves"".",0.6,,,Animation,,,,0-2
1131595,Der Hexenritt,0.0,0,Released,,0,0,True,,0,,,de,Der Hexenritt,,0.0,/m9upiTMaQc8Tjy1JsEB4ZZXmwJf.jpg,,"Animation, Comedy",,,,0-2
447398,After School NyanNyan,0.0,0,Released,2011-03-23,0,19,True,,0,,,ja,放課後にゃんにゃん,"The first story is about an unnamed schoolgirl who has heard a lot about sex, but lacks any experience whatsoever. Interested in everything, she asks her underclassman Yu to masturbate in front of her. It doesn't take long before the two shake off their embarrassment and do more than just masturbating for each other.",0.6,/3Yu4cS42xsrlaPhQbQQGCs7QU6p.jpg,,Animation,Studio 9 Maiami,Japan,Japanese,0-2
934106,Heading to Eleusis,0.0,0,Released,2021-12-01,0,10,False,,0,,,en,Rumbo a Eleusis,"Experimental animation piece in which surrealism and psychedelia come together to immerse the viewer in a dreamlike journey, where the magical and supernatural transcends the ordinary of everyday life. The creation of life, spirituality and the transformation of the world appear as essential issues in this short film, which is told without following a linear narrative structure.",0.6,,,Animation,,,,0-2
1187857,Love on the Edge,0.0,0,Released,2023-09-28,0,0,False,,0,,,nl,Love on the Edge,"In a fit of jealousy, Mira does everything to get her love for Doenja returned. After a wild and dangerous climb through the city, she gets her way, but love cannot be forced.",2.085,/9kRlpLqitFDky1CnvTDBTZtNQYW.jpg,,Animation,Spotted Bird,Netherlands,,3-5
1235336,The Sensational Cat-Man,0.0,0,In Production,2025-06-01,0,0,False,/vqgQtW4Fsa8DL5Nd5EinnXbkU5H.jpg,55821,https://www.kickstarter.com/projects/austinmcconnellyt/the-sensational-cat-man-cartoon/,,en,The Sensational Cat-Man,"Loosely based on a now-defunct 1940s comic book hero, the story follows private detective David Merryweather as he wages a crusade on crime. A noir mystery featuring Filmation-esque aesthetics and exciting hijinks.",0.6,,,"Animation, Adventure, Crime",Spikey Tortoise,"Canada, United States of America",English,0-2
1198314,At Peace,0.0,0,Released,2023-04-25,0,2,False,,0,,,en,At Peace,The struggle of getting to the bathroom on a plane,0.6,/5WdGvFqL5rB8qqWVXdM7Gar7asu.jpg,,Animation,,,,0-2
557525,Shadow Puppets,0.0,0,Released,2013-01-01,0,19,False,/xd1Wf7eKuN3YjSM9AHGquYIbrEk.jpg,0,http://www.adambizanski.com/shadow-puppets/,tt2853746,he,צלליות,"Set in Israel during the 80's, a young boy's role model uncle - a shadow puppet artist - is slowly losing his mind, drawn ever deeper into a web of Local folklore, Israeli Ethos, and unearthly puppetry.",0.6,/3a5C8mLRbTJ5skdQkEZhcmSRJbz.jpg,,"Drama, Animation",Periscope Productions,Israel,Hebrew,0-2
1106904,Totto-chan: The Little Girl at the Window,0.0,0,In Production,2023-12-08,0,0,False,/vL6iYirX4vz38INriaCCpzwCyWN.jpg,0,,,ja,窓ぎわのトットちゃん,"This engaging series of childhood recollections tells about an ideal school in Tokyo during World War II that combined learning with fun, freedom, and love. This unusual school had old railroad cars for classrooms, and it was run by an extraordinary man-its founder and headmaster, Sosaku Kobayashi--who was a firm believer in freedom of expression and activity.",1.803,/z2fNWEbhmkMWi1qPvPQqDAPB09w.jpg,,"Animation, Drama","Shin-Ei Animation, TOHO",Japan,Japanese,0-2
811668,In the Backyard,0.0,0,Released,1964-01-01,0,10,False,,0,,,pl,Na Podwórzu,A short film screened at Il Cinema Ritrovato 2020,0.6,,,Animation,,Poland,Polish,0-2
641460,Контакты... конфликты... 3,9.0,1,Released,1986-12-01,0,0,False,/1syggx8pR4YoldkQRCZhWvGc0yU.jpg,0,,tt4424484,ru,Контакты... конфликты... 3,,0.6,/5gW4DNPixlNOAOHQY6ZhcYIs1CF.jpg,,"Comedy, Animation, Music",Soyuzmultfilm,Soviet Union,Russian,0-2
187334,Genesis of Aquarion: Wings of Genesis,3.75,2,Released,2007-09-21,0,116,False,/cQPqfw6FtbbcawekdXZJbsZElkN.jpg,0,,tt5914216,ja,劇場版アクエリオン -壱発逆転篇-,"This movie is an alternative version of the TV series; it is composed of the two 2007 OVAs, edited to improve the pacing of the plot, and an extra segment akin to a TV episode where the cast are given the task of studying flowers.  The plot has several differences to the TV series, most important being Sirius's death at the beginning, Apollo's different childhood and the more marked focus on the events of 12000 years ago, particularly Apollonius' death and Reika's previous incarnation's involvement.",5.068,/aW97fR83Kw2hVfWeF4C4Pbbp3Ez.jpg,,"Action, Romance, Animation, Fantasy",SATELIGHT,Japan,Japanese,6-8
1089117,Deform,0.0,0,Released,2020-01-25,0,64,False,,0,https://www.youtube.com/playlist?list=PLNQ4EYn5DWmG6AU5JRGeUXZ8nTH-umdye,,ja,変容,"The plot concerns 10 college students who, as part of a personal project, investigate an abandoned building that was recently seen with a mysterious white, glowing pillar on it. However, things rapidly get out of hand, because whatever is in there has... plans for them.",0.6,,,"Animation, Horror",,Japan,Japanese,0-2
791411,The Shocking Chinese Pork Bun Murders,0.0,0,Released,2020-03-10,0,22,False,/xvyXcH2z3copvFU0zSMvQdLeGuc.jpg,0,https://watchnebula.com/videos/kento-bento-the-shocking-chinese-pork-bun-murders,,en,The Shocking Chinese Pork Bun Murders,"One of the most shocking murders in Chinese history took place on August 4th, 1985 — The Chinese Pork Bun Murders. This was a case so horrifying and bizarre, it has haunted the residents of Hong Kong and Macau to this very day. It is a story about temptation and greed, murder and pork buns, and — as you will soon see — things are never as they seem.",0.6,/vuWCg5tdvTbnsPdtDLI4KFxsBOo.jpg,,"Documentary, Animation",,,,0-2
651649,Instant Sex,0.0,0,Released,1980-11-01,0,6,False,,0,,tt0221282,en,Instant Sex,"At the supermarket, a middle-aged man in an overcoat that's the worse for wear, sees a can marked ""Instant Sex."" He buys it, heads for his apartment, and closes the door. Lights flash, flowers bloom, the doormat levitates, and the doorknob falls off. He throws open the door and goes back for a few more cans. More pyrotechnics. He runs to the store for all he can buy. But, can too much sex be hazardous for your health?",0.6,/qZeHFlvobYI1iJINrPW7gqA6RW7.jpg,,Animation,,United Kingdom,,0-2
109298,The Big Bad Wolf,6.5,101,Released,1934-04-14,0,9,False,/9SNiXNGwrdyAZmeiwTtRJlGg8qh.jpg,27878,,tt0024886,en,The Big Bad Wolf,The Big Bad Wolf torments Little Red Riding Hood and the Three Little Pigs.,8.32,/1Gezi4uqCAyr0LNWXO3t5HavlXz.jpg,,Animation,Walt Disney Productions,United States of America,No Language,9-11
1149266,Apoptosis,0.0,0,Released,2023-07-07,0,15,False,,150,,,pt,Apoptosis,"Apoptosis tells the story of the last living human in the world, after a lethal virus devastates all of humanity; it will accompany both her grief over losing her partner and her inner paranoia about possibly not being completely alone.",1.4,/2SIbOcvbTsdcPVy331O5esKBaVs.jpg,,"Animation, Science Fiction, Drama",Cinema e Audiovisual - UFPA,Brazil,,0-2
502686,Jungle Madness,0.0,0,Released,1967-01-01,0,6,False,,0,,,en,Jungle Madness,"""I have mixed the image of the city and the jungle in incongruous situations to make a film of extremes. A montage of abstract liquid pattern and collage animation."" - Don Duga",0.6,/bjfiQrPt4PvitmfJsh9CvT3MHlc.jpg,,Animation,,,,0-2
655711,МУЛЬТ в кино 109. Добро пожаловать в МУЛЬТсказку!,0.0,0,Released,2019-12-21,0,0,False,/e2tegG4RJktOqNQ06UH6WJwBjXF.jpg,0,,,ru,МУЛЬТ в кино 109. Добро пожаловать в МУЛЬТсказку!,,0.6,/rHJ3zRsG5Lm3caUHGD03qYdc2jv.jpg,,Animation,,Russia,Russian,0-2
953696,Pirate Lesson,0.0,0,Released,2021-10-23,0,6,False,,0,,,en,Pirate Lesson,"A pirate father finds a battle as the perfect opportunity to give his son, Mr. Meatball the Third, a driving lesson, teaching him how to shift gears between parallel parking and avoiding cannon blasts.",0.6,/3FrxryZ3UwAjY1uqxiuQ1LzOX1k.jpg,,"Animation, Comedy, Family",,United States of America,,0-2
